Gene stable ID	Gene name	Gene type	Gene Synonym	Chromosome/scaffold name	NCBI gene (formerly Entrezgene) ID
WBGene00197369	F48G7.14	ncRNA		V	
WBGene00197370	Y37E11AL.14	ncRNA		IV	
WBGene00197371	Y76A2B.8	ncRNA		III	
WBGene00197372	K08A8.11	ncRNA		X	
WBGene00197373	K03A1.9	ncRNA		X	
WBGene00197374	K04H4.11	ncRNA		III	
WBGene00197375	F13H6.11	ncRNA		V	
WBGene00197376	F28E10.10	ncRNA		IV	
WBGene00197377	C05E11.13	ncRNA		X	
WBGene00197378	T22A3.11	ncRNA		I	
WBGene00197379	F16F9.8	ncRNA		X	
WBGene00197380	F08F1.13	ncRNA		X	
WBGene00197381	C07A12.10	ncRNA		X	
WBGene00197382	K08B12.8	ncRNA		V	
WBGene00197383	F55F1.7	ncRNA		X	
WBGene00197384	C18C4.13	ncRNA		V	
WBGene00197385	F18C5.13	ncRNA		II	
WBGene00197386	Y105C5A.1276	ncRNA		IV	
WBGene00197387	F35E8.18	ncRNA		V	
WBGene00197388	F54E4.10	ncRNA		X	
WBGene00197389	F38B6.11	ncRNA		X	
WBGene00197390	T21F2.2	ncRNA		X	
WBGene00197391	K12H4.10	ncRNA		III	
WBGene00197392	K01A2.13	ncRNA		II	
WBGene00197393	C06B8.14	ncRNA		V	
WBGene00197394	H14E04.6	ncRNA		III	
WBGene00197395	Y57A10A.40	ncRNA		II	
WBGene00197396	F38B2.7	ncRNA		X	
WBGene00197397	Y67D8C.14	ncRNA		IV	
WBGene00197398	F29F11.9	ncRNA		V	
WBGene00197399	C49H3.14	ncRNA		IV	
WBGene00197400	B0336.14	ncRNA		III	
WBGene00197401	K08E3.13	ncRNA		III	
WBGene00197402	T07F12.7	ncRNA		X	
WBGene00197403	T14F9.12	ncRNA		X	
WBGene00197404	K03H1.18	ncRNA		III	
WBGene00197405	K02F6.10	ncRNA		II	
WBGene00197406	K02A4.5	ncRNA		X	
WBGene00197407	F40B5.5	ncRNA		X	
WBGene00197408	F38E11.21	ncRNA		IV	
WBGene00197409	K01B6.6	ncRNA		III	
WBGene00197410	F10C1.15	ncRNA		II	
WBGene00197411	W03G9.11	ncRNA		I	
WBGene00197412	T24F1.9	ncRNA		II	
WBGene00197413	C02B4.6	ncRNA		X	
WBGene00197414	C43C3.7	ncRNA		X	
WBGene00197415	F35A5.10	ncRNA		X	
WBGene00197416	F16F9.9	ncRNA		X	
WBGene00197417	H28G03.7	ncRNA		X	
WBGene00197418	F01E11.9	ncRNA		X	
WBGene00197419	C54G7.10	ncRNA		X	
WBGene00197420	T22B11.7	ncRNA		IV	
WBGene00197421	C54D2.10	ncRNA		X	
WBGene00197422	F08B12.7	ncRNA		X	
WBGene00197423	F40F8.14	ncRNA		II	
WBGene00197424	K11D9.6	ncRNA		III	
WBGene00197425	R11F4.5	ncRNA		II	
WBGene00197426	K08F8.8	ncRNA		II	
WBGene00197427	Y42H9B.5	ncRNA		IV	
WBGene00197428	K01B6.7	ncRNA		III	
WBGene00197429	W03G11.11	ncRNA		X	
WBGene00197430	T09A5.18	ncRNA		II	
WBGene00197431	Y67D8C.15	ncRNA		IV	
WBGene00197432	T21G5.7	ncRNA		I	
WBGene00197433	F26H11.9	ncRNA		II	
WBGene00197434	F26A10.12	ncRNA		X	
WBGene00197435	C11G6.5	ncRNA		X	
WBGene00197436	Y49G5B.2	ncRNA		V	
WBGene00197437	K09E2.6	ncRNA		X	
WBGene00197438	T05A8.9	ncRNA		II	
WBGene00197439	C33D12.11	ncRNA		X	
WBGene00197440	F14F7.6	ncRNA		III	
WBGene00197441	T08B2.14	ncRNA		I	
WBGene00197442	B0491.9	ncRNA		II	
WBGene00197443	F20D1.14	ncRNA		X	
WBGene00197444	K05G3.6	ncRNA		X	
WBGene00197445	Y17G9A.86	ncRNA		IV	
WBGene00197446	C48D5.6	ncRNA		III	
WBGene00197447	T21E12.7	ncRNA		I	
WBGene00197448	ZK622.7	ncRNA		II	
WBGene00197449	F13D11.11	ncRNA		X	
WBGene00197450	ZK84.10	ncRNA		II	
WBGene00197451	C26G2.4	ncRNA		X	
WBGene00197452	C25F6.13	ncRNA		X	
WBGene00197453	H35N09.3	ncRNA		X	
WBGene00197454	T04H1.11	ncRNA		V	
WBGene00197455	F45B8.12	ncRNA		X	
WBGene00197456	C39E9.16	ncRNA		IV	
WBGene00197457	T10B11.10	ncRNA		I	
WBGene00197458	C16E9.14	ncRNA		X	
WBGene00197459	F28B4.5	ncRNA		X	
WBGene00197460	C31E10.10	ncRNA		X	
WBGene00197461	T04C10.8	ncRNA		X	
WBGene00197462	C02B4.7	ncRNA		X	
WBGene00197463	F32A6.8	ncRNA		X	
WBGene00197464	F15A8.8	ncRNA		X	
WBGene00197465	C25F6.14	ncRNA		X	
WBGene00197466	F52B10.12	ncRNA		X	
WBGene00197467	ZK836.8	ncRNA		V	
WBGene00197468	T02E9.16	ncRNA		V	
WBGene00197469	H16O14.77	ncRNA		IV	
WBGene00197470	F29B9.14	ncRNA		IV	
WBGene00197471	F56E3.10	ncRNA		X	
WBGene00197472	F28E10.11	ncRNA		IV	
WBGene00197473	C05A9.4	ncRNA		X	
WBGene00197474	C41A3.7	ncRNA		X	
WBGene00197475	W01C8.11	ncRNA		X	
WBGene00197476	C41A3.8	ncRNA		X	
WBGene00197477	H05O09.3	ncRNA		V	
WBGene00197478	T13B5.10	ncRNA		II	
WBGene00197479	F18G5.9	ncRNA		X	
WBGene00197480	ZK1193.7	ncRNA		X	
WBGene00197481	F38A6.6	ncRNA		V	
WBGene00197482	C07A12.11	ncRNA		X	
WBGene00197483	F27B10.3	ncRNA		V	
WBGene00197484	C03A3.4	ncRNA		X	
WBGene00197485	C55C3.72	ncRNA		IV	
WBGene00197486	R151.15	ncRNA		III	
WBGene00197487	F13C5.8	ncRNA		X	
WBGene00197488	F41C6.11	ncRNA		X	
WBGene00197489	C30B5.12	ncRNA		II	
WBGene00197490	M02G9.5	ncRNA		II	
WBGene00197491	R04F11.14	ncRNA		V	
WBGene00197492	T06H11.10	ncRNA		X	
WBGene00197493	T28B11.11	ncRNA		V	
WBGene00197494	R09D1.16	ncRNA		II	
WBGene00197495	R11B5.5	ncRNA		X	
WBGene00197496	F35D2.10	ncRNA		II	
WBGene00197497	T24D5.8	ncRNA		X	
WBGene00197498	R11B5.6	ncRNA		X	
WBGene00197499	F08C6.12	ncRNA		X	
WBGene00197500	F08G2.14	ncRNA		II	
WBGene00197501	T21C9.15	ncRNA		V	
WBGene00197502	T14B4.13	ncRNA		II	
WBGene00197503	C45E1.7	ncRNA		I	
WBGene00197504	F23F12.15	ncRNA		III	
WBGene00197505	C01F4.6	ncRNA		I	
WBGene00197506	F23F12.16	ncRNA		III	
WBGene00197507	R08E3.7	ncRNA		X	
WBGene00197508	ZC334.14	ncRNA		I	
WBGene00197509	R02E4.4	ncRNA		X	
WBGene00197510	C18B12.11	ncRNA		X	
WBGene00197511	ZK470.9	ncRNA		X	
WBGene00197512	Y116F11A.7	ncRNA		V	
WBGene00197513	F22F1.5	ncRNA		X	
WBGene00197514	B0285.14	ncRNA		III	
WBGene00197515	C49F8.9	ncRNA		X	
WBGene00197516	T04C12.21	ncRNA		V	
WBGene00197517	R03G5.8	ncRNA		X	
WBGene00197518	F57G12.5	ncRNA		X	
WBGene00197519	Y105E8A.41	ncRNA		I	
WBGene00197520	C05C8.10	ncRNA		V	
WBGene00197521	ZC404.17	ncRNA		V	
WBGene00197522	T21B6.10	ncRNA		X	
WBGene00197523	F58H1.15	ncRNA		V	
WBGene00197524	D2023.14	ncRNA		V	
WBGene00197525	T10H9.9	ncRNA		V	
WBGene00197526	F32B5.11	ncRNA		I	
WBGene00197527	F44D12.17	ncRNA		IV	
WBGene00197528	F44C4.10	ncRNA		V	
WBGene00197529	C29E6.12	ncRNA		IV	
WBGene00197530	T12B5.16	ncRNA		III	
WBGene00197531	B0198.5	ncRNA		X	
WBGene00197532	F09D5.3	ncRNA		X	
WBGene00197533	F42G2.9	ncRNA		II	
WBGene00197534	F38H4.13	ncRNA		IV	
WBGene00197535	R13.7	ncRNA		IV	
WBGene00197536	M01G5.9	ncRNA		III	
WBGene00197537	T08B1.8	ncRNA		V	
WBGene00197538	Y26D4A.23	ncRNA		I	
WBGene00197539	C07H6.13	ncRNA		III	
WBGene00197540	T08H4.7	ncRNA		II	
WBGene00197541	C07G1.10	ncRNA		IV	
WBGene00197542	W01A11.11	ncRNA		V	
WBGene00197543	F57C7.9	ncRNA		X	
WBGene00197544	Y7A5A.15	ncRNA		X	
WBGene00197545	Y53F4B.55	ncRNA		II	
WBGene00197546	F39B3.6	ncRNA		X	
WBGene00197547	Y39B6A.77	ncRNA		V	
WBGene00197548	T10B10.11	ncRNA		X	
WBGene00197549	T09B4.15	ncRNA		I	
WBGene00197550	T24B8.12	ncRNA		II	
WBGene00197551	T22D1.20	ncRNA		IV	
WBGene00197552	Y49F6B.15	ncRNA		II	
WBGene00197553	F45E1.10	ncRNA		X	
WBGene00197554	T14G12.9	ncRNA		X	
WBGene00197555	Y67D8A.8	ncRNA		IV	
WBGene00197556	C42D8.14	ncRNA		X	
WBGene00197557	F25H10.4	ncRNA		X	
WBGene00197558	Y38H6A.7	ncRNA		V	
WBGene00197559	C17D12.12	ncRNA		I	
WBGene00197560	K08A2.12	ncRNA		II	
WBGene00197561	C33F10.19	ncRNA		II	
WBGene00197562	T10D4.16	ncRNA		II	
WBGene00197563	B0403.9	ncRNA		X	
WBGene00197564	F52D10.8	ncRNA		X	
WBGene00197565	F39B2.12	ncRNA		I	
WBGene00197566	E03E2.2	ncRNA		X	
WBGene00197567	C32C4.13	ncRNA		V	
WBGene00197568	F49E11.12	ncRNA		IV	
WBGene00197569	F46G11.13	ncRNA		X	
WBGene00197570	F33D11.15	ncRNA		I	
WBGene00197571	C41G11.12	ncRNA		X	
WBGene00197572	F52B10.13	ncRNA		X	
WBGene00197573	F14B8.11	ncRNA		X	
WBGene00197574	C04C11.11	ncRNA		X	
WBGene00197575	C30C11.9	ncRNA		III	
WBGene00197576	C01C10.5	ncRNA		X	
WBGene00197577	W08F4.16	ncRNA		II	
WBGene00197578	F13D11.12	ncRNA		X	
WBGene00197579	F44A2.9	ncRNA		V	
WBGene00197580	F19B6.6	ncRNA		IV	
WBGene00197581	T28B4.9	ncRNA		X	
WBGene00197582	T03G11.17	ncRNA		X	
WBGene00197583	T26H10.4	ncRNA		V	
WBGene00197584	Y40C5A.17	ncRNA		IV	
WBGene00197585	T08G11.8	ncRNA		I	
WBGene00197586	ZC64.12	ncRNA		X	
WBGene00197587	F38B7.14	ncRNA		V	
WBGene00197588	T08G2.5	ncRNA		X	
WBGene00197589	C39D10.14	ncRNA		X	
WBGene00197590	F30H5.6	ncRNA		III	
WBGene00197591	K08B12.9	ncRNA		V	
WBGene00197592	F52D10.9	ncRNA		X	
WBGene00197593	F18F11.6	ncRNA		IV	
WBGene00197594	T24B8.13	ncRNA		II	
WBGene00197595	R12E2.18	ncRNA		I	
WBGene00197596	C25A11.6	ncRNA		X	
WBGene00197597	M163.17	ncRNA		X	
WBGene00197598	F56A11.9	ncRNA		IV	
WBGene00197599	F52B10.14	ncRNA		X	
WBGene00197600	C14F5.8	ncRNA		X	
WBGene00197601	T26H10.5	ncRNA		V	
WBGene00197602	F28F8.12	ncRNA		V	
WBGene00197603	T19C4.21	ncRNA		V	
WBGene00197604	K01G5.12	ncRNA		III	
WBGene00197605	H13J03.1	ncRNA		X	
WBGene00197606	F35B3.8	ncRNA		X	
WBGene00197607	F47F2.5	ncRNA		X	
WBGene00197608	T02E9.17	ncRNA		V	
WBGene00197609	ZC21.11	ncRNA		III	
WBGene00197610	Y38H8A.11	ncRNA		IV	
WBGene00197611	C39E9.17	ncRNA		IV	
WBGene00197612	Y53F4B.56	ncRNA		II	
WBGene00197613	F49D11.13	ncRNA		I	
WBGene00197614	ZC506.6	ncRNA		X	
WBGene00197615	C25F6.15	ncRNA		X	
WBGene00197616	C29A12.11	ncRNA		V	
WBGene00197617	C06E7.90	ncRNA		IV	
WBGene00197618	F47G4.12	ncRNA		I	
WBGene00197619	Y110A2AL.18	ncRNA		II	
WBGene00197620	Y75B8A.49	ncRNA		III	
WBGene00197621	F45F2.14	ncRNA		V	
WBGene00197622	CD4.14	ncRNA		V	
WBGene00197623	B0240.5	ncRNA		V	
WBGene00197624	Y55F3C.15	ncRNA		IV	
WBGene00197625	T27E4.16	ncRNA		V	
WBGene00197626	ZK381.43	ncRNA		IV	
WBGene00197627	Y37F4.11	ncRNA		I	
WBGene00197628	K08E5.11	ncRNA		III	
WBGene00197629	F58F12.8	ncRNA		II	
WBGene00197630	AH10.8	ncRNA		V	
WBGene00197631	F43G6.13	ncRNA		II	
WBGene00197632	T23E7.8	ncRNA		X	
WBGene00197633	C56G2.18	ncRNA		III	
WBGene00197634	C40C9.12	ncRNA		X	
WBGene00197635	C31H2.7	ncRNA		X	
WBGene00197636	Y67D8C.16	ncRNA		IV	
WBGene00197637	R13F6.13	ncRNA		III	
WBGene00197638	F43D2.9	ncRNA		V	
WBGene00197639	Y39A1B.6	ncRNA		III	
WBGene00197640	F57B1.13	ncRNA		V	
WBGene00197641	T03F7.12	ncRNA		V	
WBGene00197642	C16E9.15	ncRNA		X	
WBGene00197643	F13H6.12	ncRNA		V	
WBGene00197644	H30A04.3	ncRNA		X	
WBGene00197645	C39E6.10	ncRNA		X	
WBGene00197646	ZK795.7	ncRNA		IV	
WBGene00197647	K03C7.7	ncRNA		X	
WBGene00197648	ZK20.8	ncRNA		II	
WBGene00197649	K03C7.8	ncRNA		X	
WBGene00197650	Y54F10AM.12	ncRNA		III	
WBGene00197651	R03A10.10	ncRNA		X	
WBGene00197652	C05B5.13	ncRNA		III	
WBGene00197653	R186.11	ncRNA		V	
WBGene00197654	T16G1.14	ncRNA		V	
WBGene00197655	F45E1.11	ncRNA		X	
WBGene00197656	F09D5.4	ncRNA		X	
WBGene00197657	F11A5.20	ncRNA		V	
WBGene00197658	T01C1.9	ncRNA		X	
WBGene00197659	F43C11.14	ncRNA		II	
WBGene00197660	C27A2.11	ncRNA		II	
WBGene00197661	R12B2.9	ncRNA		III	
WBGene00197662	B0403.10	ncRNA		X	
WBGene00197663	F13H6.13	ncRNA		V	
WBGene00197664	Y51A2D.29	ncRNA		V	
WBGene00197665	C48G7.4	ncRNA		V	
WBGene00197666	C05D2.15	snoRNA		III	
WBGene00197667	R160.8	ncRNA		X	
WBGene00197668	F46H5.9	ncRNA		X	
WBGene00197669	F56F3.10	ncRNA		III	
WBGene00197670	C54C6.8	ncRNA		III	
WBGene00197671	F46C8.12	ncRNA		X	
WBGene00197672	C48A7.9	ncRNA		IV	
WBGene00197673	ZK973.17	ncRNA		I	
WBGene00197674	F58H1.16	ncRNA		V	
WBGene00197675	ZK84.11	ncRNA		II	
WBGene00197676	Y59A8B.29	ncRNA		V	
WBGene00197677	F14F3.9	ncRNA		X	
WBGene00197678	R01E6.11	ncRNA		X	
WBGene00197679	F13H6.14	ncRNA		V	
WBGene00197680	Y76F7A.3	ncRNA		X	
WBGene00197681	Y51A2B.12	ncRNA		V	
WBGene00197682	R52.11	ncRNA		II	
WBGene00197683	ZK816.6	ncRNA		X	
WBGene00197684	F59B2.17	ncRNA		III	
WBGene00197685	Y53C12B.8	ncRNA		II	
WBGene00197686	B0034.10	ncRNA		II	
WBGene00197687	C54H2.8	ncRNA		X	
WBGene00197688	ZK836.9	ncRNA		V	
WBGene00197689	F08G5.13	ncRNA		IV	
WBGene00197690	C08G9.5	ncRNA		IV	
WBGene00197691	K08F8.9	ncRNA		II	
WBGene00197692	Y22D7AR.18	ncRNA		III	
WBGene00197693	F36D1.16	ncRNA		I	
WBGene00197694	D2089.6	ncRNA		II	
WBGene00197695	C18F3.8	ncRNA		IV	
WBGene00197696	C49A1.13	ncRNA		I	
WBGene00197697	B0432.19	ncRNA		II	
WBGene00197698	C05D12.9	ncRNA		II	
WBGene00197699	F53B7.10	ncRNA		V	
WBGene00197700	K09B11.20	ncRNA		IV	
WBGene00197701	F44E5.8	ncRNA		II	
WBGene00197702	C27F2.11	ncRNA		III	
WBGene00197703	F53B2.14	ncRNA		IV	
WBGene00197704	B0379.11	ncRNA		I	
WBGene00197705	R01E6.12	ncRNA		X	
WBGene00197706	ZK470.10	ncRNA		X	
WBGene00197707	F20D1.15	ncRNA		X	
WBGene00197708	K12H4.11	ncRNA		III	
WBGene00197709	W09B12.3	ncRNA		X	
WBGene00197710	C14F11.14	ncRNA		X	
WBGene00197711	Y32F6B.6	ncRNA		V	
WBGene00197712	F48A9.4	ncRNA		I	
WBGene00197713	Y48G8AR.4	ncRNA		I	
WBGene00197714	Y54E10BL.8	ncRNA		I	
WBGene00197715	B0024.17	ncRNA		V	
WBGene00197716	H15M21.1	ncRNA		I	
WBGene00197717	T01B6.8	ncRNA		X	
WBGene00197718	F25G6.17	ncRNA		V	
WBGene00197719	Y42G9A.8	ncRNA		III	
WBGene00197720	ZC504.11	ncRNA		X	
WBGene00197721	C45G7.8	ncRNA		IV	
WBGene00197722	F43D9.9	ncRNA		III	
WBGene00197723	Y69A2AR.39	ncRNA		IV	
WBGene00197724	F36H1.15	ncRNA		IV	
WBGene00197725	ZK1025.13	ncRNA		I	
WBGene00197726	C44B7.16	ncRNA		II	
WBGene00197727	F49H12.10	ncRNA		X	
WBGene00197728	C52B11.7	ncRNA		X	
WBGene00197729	R08B4.9	ncRNA		X	
WBGene00197730	C13G3.6	ncRNA		V	
WBGene00197731	F46F3.8	ncRNA		V	
WBGene00197732	T02E9.18	ncRNA		V	
WBGene00197733	T25C12.5	ncRNA		X	
WBGene00197734	W07G1.12	ncRNA		II	
WBGene00197735	F36D4.10	ncRNA		V	
WBGene00197736	B0207.14	ncRNA		I	
WBGene00197737	F38E9.7	ncRNA		X	
WBGene00197738	F43G9.15	ncRNA		I	
WBGene00197739	F29F11.10	ncRNA		V	
WBGene00197740	T21H3.7	ncRNA		V	
WBGene00197741	C54A12.6	ncRNA		II	
WBGene00197742	F41D9.11	ncRNA		X	
WBGene00197743	F11C1.13	ncRNA		X	
WBGene00197744	F46C8.13	ncRNA		X	
WBGene00197745	C47E12.16	ncRNA		IV	
WBGene00197746	ZK84.12	ncRNA		II	
WBGene00197747	Y39H10A.8	ncRNA		V	
WBGene00197748	T05A1.16	ncRNA		IV	
WBGene00197749	F35H10.15	ncRNA		IV	
WBGene00197750	ZK377.5	ncRNA		X	
WBGene00197751	ZK945.11	ncRNA		II	
WBGene00197752	F46F3.9	ncRNA		V	
WBGene00197753	F58H1.17	ncRNA		V	
WBGene00197754	Y92C3A.6	ncRNA		III	
WBGene00197755	ZK899.10	ncRNA		X	
WBGene00197756	ZC250.8	ncRNA		V	
WBGene00197757	H36N01.1	ncRNA		I	
WBGene00197758	C36F7.15	ncRNA		I	
WBGene00197759	F56E3.11	ncRNA		X	
WBGene00197760	M163.18	ncRNA		X	
WBGene00197761	C18A11.10	ncRNA		X	
WBGene00197762	K09F5.8	ncRNA		X	
WBGene00197763	F44E8.43	ncRNA		IV	
WBGene00197764	F49E2.7	ncRNA		X	
WBGene00197765	C01B7.11	ncRNA		V	
WBGene00197766	C24A3.11	ncRNA		X	
WBGene00197767	B0285.15	ncRNA		III	
WBGene00197768	W03G11.12	ncRNA		X	
WBGene00197769	T28B11.12	ncRNA		V	
WBGene00197770	F27C8.12	ncRNA		IV	
WBGene00197771	F09A5.12	ncRNA		X	
WBGene00197772	F22D6.18	ncRNA		I	
WBGene00197773	T27A10.8	ncRNA		X	
WBGene00197774	T10H4.18	ncRNA		V	
WBGene00197775	F26F12.11	ncRNA		V	
WBGene00197776	F52F12.12	ncRNA		I	
WBGene00197777	F13C5.9	ncRNA		X	
WBGene00197778	K06A1.7	ncRNA		II	
WBGene00197779	T27E4.17	ncRNA		V	
WBGene00197780	F48B9.10	ncRNA		X	
WBGene00197781	T04D3.10	ncRNA		I	
WBGene00197782	K09E9.8	ncRNA		X	
WBGene00197783	R07B1.20	ncRNA		X	
WBGene00197784	K08A8.12	ncRNA		X	
WBGene00197785	ZK1151.4	ncRNA		I	
WBGene00197786	K02G10.10	ncRNA		X	
WBGene00197787	ZC53.12	ncRNA		X	
WBGene00197788	ZC581.12	ncRNA		I	
WBGene00197789	Y6B3B.13	ncRNA		I	
WBGene00197790	C07A4.6	ncRNA		X	
WBGene00197791	F54C9.16	ncRNA		II	
WBGene00197792	H03A11.7	ncRNA		X	
WBGene00197793	T22B7.11	ncRNA		X	
WBGene00197794	M04D5.5	ncRNA		I	
WBGene00197795	F43D2.10	ncRNA		V	
WBGene00197796	B0001.11	ncRNA		IV	
WBGene00197797	K08H10.16	ncRNA		V	
WBGene00197798	T05A6.11	ncRNA		II	
WBGene00197799	B0454.17	ncRNA		II	
WBGene00197800	H01A20.3	ncRNA		X	
WBGene00197801	F58H1.18	ncRNA		V	
WBGene00197802	T19F4.3	ncRNA		V	
WBGene00197803	K07C10.6	ncRNA		II	
WBGene00197804	F27D9.11	ncRNA		X	
WBGene00197805	C43G2.27	ncRNA		IV	
WBGene00197806	T22E5.12	ncRNA		X	
WBGene00197807	F52E4.11	ncRNA		X	
WBGene00197808	K12G11.9	ncRNA		V	
WBGene00197809	B0334.18	ncRNA		II	
WBGene00197810	Y17G9A.87	ncRNA		IV	
WBGene00197811	ZK180.10	ncRNA		IV	
WBGene00197812	C06E8.7	ncRNA		III	
WBGene00197813	T13H10.9	ncRNA		IV	
WBGene00197814	F54A3.9	ncRNA		II	
WBGene00197815	F56A11.10	ncRNA		IV	
WBGene00197816	T22E5.13	ncRNA		X	
WBGene00197817	C07B5.9	ncRNA		X	
WBGene00197818	ZK381.44	ncRNA		IV	
WBGene00197819	T01B7.11	ncRNA		II	
WBGene00197820	C15A7.6	ncRNA		X	
WBGene00197821	T01B10.10	ncRNA		X	
WBGene00197822	H22K11.8	ncRNA		X	
WBGene00197823	Y52B11B.2	ncRNA		I	
WBGene00197824	Y73F8A.1166	ncRNA		IV	
WBGene00197825	C54G4.12	ncRNA		I	
WBGene00197826	C53C9.4	ncRNA		X	
WBGene00197827	R04F11.15	ncRNA		V	
WBGene00197828	C02B4.8	ncRNA		X	
WBGene00197829	C05C9.8	ncRNA		X	
WBGene00197830	C13G3.7	ncRNA		V	
WBGene00197831	M01G5.10	ncRNA		III	
WBGene00197832	F26A10.13	ncRNA		X	
WBGene00197833	C38C5.2	ncRNA		X	
WBGene00197834	T16G1.15	ncRNA		V	
WBGene00197835	F25B5.10	ncRNA		III	
WBGene00197836	C29A12.12	ncRNA		V	
WBGene00197837	K11C4.9	ncRNA		V	
WBGene00197838	C02D4.6	ncRNA		X	
WBGene00197839	F14D12.8	ncRNA		X	
WBGene00197840	F58G11.8	ncRNA		V	
WBGene00197841	K03B8.17	ncRNA		V	
WBGene00197842	Y54G2A.62	ncRNA		IV	
WBGene00197843	ZK1010.11	ncRNA		III	
WBGene00197844	F54E4.11	ncRNA		X	
WBGene00197845	F55C12.12	ncRNA		II	
WBGene00197846	W03G11.13	ncRNA		X	
WBGene00197847	K12G11.10	ncRNA		V	
WBGene00197848	F52B10.15	ncRNA		X	
WBGene00197849	F18E2.11	ncRNA		V	
WBGene00197850	W06B3.4	ncRNA		X	
WBGene00197851	F49E7.3	ncRNA		X	
WBGene00197852	Y64G10A.354	ncRNA		IV	
WBGene00197853	C53C11.7	ncRNA		X	
WBGene00197854	W01H2.6	ncRNA		X	
WBGene00197855	Y50E8A.20	ncRNA		V	
WBGene00197856	F53F4.22	ncRNA		V	
WBGene00197857	C53D6.19	ncRNA		IV	
WBGene00197858	F47G3.6	ncRNA		X	
WBGene00197859	C09B8.13	ncRNA		X	
WBGene00197860	Y38F2AR.17	ncRNA		IV	
WBGene00197861	F10D7.7	ncRNA		X	
WBGene00197862	T10E10.10	ncRNA		X	
WBGene00197863	F54G2.3	ncRNA		X	
WBGene00197864	C17E4.16	ncRNA		I	
WBGene00197865	D1046.10	ncRNA		IV	
WBGene00197866	F26H11.10	ncRNA		II	
WBGene00197867	Y48B6A.19	ncRNA		II	
WBGene00197868	T19A5.7	ncRNA		V	
WBGene00197869	D1054.20	ncRNA		V	
WBGene00197870	Y43F4A.5	ncRNA		III	
WBGene00197871	D1081.14	ncRNA		I	
WBGene00197872	Y54E10A.23	ncRNA		I	
WBGene00197873	F55A4.12	ncRNA		X	
WBGene00197874	C27F2.12	ncRNA		III	
WBGene00197875	T19F4.4	ncRNA		V	
WBGene00197876	F31F6.10	ncRNA		X	
WBGene00197877	Y66A7AL.5	ncRNA		III	
WBGene00197878	F22E10.9	ncRNA		X	
WBGene00197879	ZK287.11	ncRNA		V	
WBGene00197880	C54G7.11	ncRNA		X	
WBGene00197881	C31G12.9	ncRNA		V	
WBGene00197882	F12F3.5	ncRNA		V	
WBGene00197883	F31E8.13	ncRNA		II	
WBGene00197884	F01F1.16	ncRNA		III	
WBGene00197885	F43D2.11	ncRNA		V	
WBGene00197886	C13B4.5	ncRNA		II	
WBGene00197887	C30F2.6	ncRNA		X	
WBGene00197888	F16D3.8	ncRNA		I	
WBGene00197889	R02D5.13	ncRNA		V	
WBGene00197890	F47C8.2	ncRNA		X	
WBGene00197891	C29F3.9	ncRNA		V	
WBGene00197892	Y39B6A.78	ncRNA		V	
WBGene00197893	F25C8.6	ncRNA		V	
WBGene00197894	F52E10.9	ncRNA		X	
WBGene00197895	C14B9.13	ncRNA		III	
WBGene00197896	Y15E3A.8	ncRNA		X	
WBGene00197897	F58A4.19	ncRNA		III	
WBGene00197898	W09D6.9	ncRNA		III	
WBGene00197899	ZK682.9	ncRNA		V	
WBGene00197900	M01A10.7	ncRNA		I	
WBGene00197901	H01G02.8	ncRNA		IV	
WBGene00197902	R53.10	ncRNA		II	
WBGene00197903	T28B4.10	ncRNA		X	
WBGene00197904	T21H8.7	ncRNA		X	
WBGene00197905	F26F12.12	ncRNA		V	
WBGene00197906	T04C9.7	ncRNA		III	
WBGene00197907	Y75B7AL.6	ncRNA		V	
WBGene00197908	B0303.17	ncRNA		III	
WBGene00197909	F18A11.9	ncRNA		II	
WBGene00197910	F01D5.13	ncRNA		II	
WBGene00197911	F40E10.10	ncRNA		X	
WBGene00197912	C25F6.16	ncRNA		X	
WBGene00197913	R90.7	ncRNA		V	
WBGene00197914	C14C11.10	ncRNA		V	
WBGene00197915	C17H12.30	ncRNA		IV	
WBGene00197916	K01A11.6	ncRNA		III	
WBGene00197917	C06E1.14	ncRNA		III	
WBGene00197918	B0344.3	ncRNA		X	
WBGene00197919	C24E9.2	ncRNA		IV	
WBGene00197920	K03H6.10	ncRNA		IV	
WBGene00197921	C14F11.15	ncRNA		X	
WBGene00197922	F43E12.3	ncRNA		X	
WBGene00197923	F57G12.6	ncRNA		X	
WBGene00197924	E04D5.8	ncRNA		II	
WBGene00197925	F31E3.9	ncRNA		III	
WBGene00197926	K03B8.18	ncRNA		V	
WBGene00197927	C04D8.3	ncRNA		III	
WBGene00197928	F29F11.11	ncRNA		V	
WBGene00197929	Y9C9A.109	ncRNA		IV	
WBGene00197930	T06H11.11	ncRNA		X	
WBGene00197931	K10B4.9	ncRNA		II	
WBGene00197932	K08A2.13	ncRNA		II	
WBGene00197933	F08F1.14	ncRNA		X	
WBGene00197934	ZK867.11	ncRNA		X	
WBGene00197935	T04C10.9	ncRNA		X	
WBGene00197936	Y73B6BL.275	ncRNA		IV	
WBGene00197937	B0250.16	ncRNA		V	
WBGene00197938	C35A11.7	ncRNA		V	
WBGene00197939	C06E4.15	ncRNA		IV	
WBGene00197940	F40E3.8	ncRNA		I	
WBGene00197941	ZC328.7	ncRNA		I	
WBGene00197942	T25D3.6	ncRNA		II	
